Customer_ID,Region,Brand,Product,SKU,Product_Size,Lead_Source,Call_Count,Call_Outcome,Units_Sold,Unit_Price_INR,Vendor,Vendor_Cost_INR,Operational_Cost_INR,Revenue_INR,Total_Product_Cost_INR,Estimated_Profit_INR
CUST10175,Kerala,Hovet,Animal Digestive Aid,HO-ANI-500,500ml,Distributor,6,Follow-up Required,20,1168,Vendor_C,394,187,23360,7880,15293
CUST10176,Karnataka,Hovet,Veterinary Liver Tonic,HO-VET-500,500ml,Distributor,4,Not Interested,7,813,Vendor_C,776,183,5691,5432,76
CUST10177,Kerala,Hovet,Poultry Growth Enhancer,HO-POU-500,500ml,Farmer Call,2,Follow-up Required,4,375,Vendor_D,688,184,1500,2752,-1436
CUST10178,Andhra Pradesh,Hovet,Udder Health Support,HO-UDD-11000,1L,Field Agent,4,Not Interested,2,373,Vendor_A,307,196,746,614,-64
CUST10179,Tamil Nadu,Agrihomeo,Crop Booster,AG-CRO-11000,1L,Farmer Call,5,Converted,9,583,Vendor_B,240,227,5247,2160,2860
CUST10180,Maharashtra,Hovet,Veterinary Liver Tonic,HO-VET-11000,1L,Farmer Call,6,Follow-up Required,17,1063,Vendor_A,428,286,18071,7276,10509
CUST10181,Tamil Nadu,Agrihomeo,Natural Pest Control,AG-NAT-100,100ml,Field Agent,4,Converted,1,950,Vendor_C,642,254,950,642,54
CUST10182,Telangana,Hovet,Udder Health Support,HO-UDD-250,250ml,Field Agent,1,Follow-up Required,6,1013,Vendor_D,394,225,6078,2364,3489
CUST10183,Kerala,Agrihomeo,Soil Health Tonic,AG-SOI-250,250ml,Referral,3,Follow-up Required,5,1029,Vendor_C,539,133,5145,2695,2317
CUST10184,Karnataka,Agrihomeo,Natural Pest Control,AG-NAT-250,250ml,Website,5,Not Interested,17,804,Vendor_C,125,292,13668,2125,11251
CUST10185,Tamil Nadu,Agrihomeo,Soil Health Tonic,AG-SOI-11000,1L,Field Agent,1,Converted,19,789,Vendor_A,172,102,14991,3268,11621
CUST10186,Telangana,Agrihomeo,Root Growth Enhancer,AG-ROO-500,500ml,Website,5,Interested,19,301,Vendor_B,695,264,5719,13205,-7750
CUST10187,Telangana,Agrihomeo,Root Growth Enhancer,AG-ROO-100,100ml,Field Agent,5,Converted,3,896,Vendor_A,694,274,2688,2082,332
CUST10188,Andhra Pradesh,Hovet,Poultry Immunity Booster,HO-POU-100,100ml,Website,4,Interested,18,183,Vendor_D,207,150,3294,3726,-582
CUST10189,Maharashtra,Hovet,Animal Stress Relief,HO-ANI-500,500ml,Referral,2,Not Interested,3,418,Vendor_D,114,178,1254,342,734
CUST10190,Maharashtra,Agrihomeo,Plant Immunity Mix,AG-PLA-250,250ml,Distributor,1,Not Interested,12,1089,Vendor_B,258,274,13068,3096,9698
CUST10191,Telangana,Agrihomeo,Crop Booster,AG-CRO-250,250ml,Website,3,Not Interested,15,1145,Vendor_A,477,242,17175,7155,9778
CUST10192,Punjab,Agrihomeo,Root Growth Enhancer,AG-ROO-250,250ml,Farmer Call,6,Follow-up Required,13,460,Vendor_C,771,68,5980,10023,-4111
CUST10193,Haryana,Agrihomeo,Crop Booster,AG-CRO-100,100ml,Field Agent,6,Follow-up Required,16,1194,Vendor_B,507,111,19104,8112,10881
CUST10194,Kerala,Hovet,Animal Digestive Aid,HO-ANI-250,250ml,Referral,3,Converted,18,494,Vendor_A,528,108,8892,9504,-720
CUST10195,Maharashtra,Hovet,Dairy Fertility Support,HO-DAI-100,100ml,Field Agent,2,Converted,1,519,Vendor_A,266,115,519,266,138
CUST10196,Tamil Nadu,Hovet,Dairy Fertility Support,HO-DAI-250,250ml,Distributor,2,Converted,5,382,Vendor_A,772,282,1910,3860,-2232
CUST10197,Kerala,Agrihomeo,Soil Health Tonic,AG-SOI-100,100ml,Distributor,6,Not Interested,3,171,Vendor_A,174,271,513,522,-280
CUST10198,Maharashtra,Hovet,Animal Digestive Aid,HO-ANI-100,100ml,Field Agent,6,Not Interested,3,598,Vendor_C,542,155,1794,1626,13
CUST10199,Tamil Nadu,Hovet,Veterinary Liver Tonic,HO-VET-11000,1L,Field Agent,3,Not Interested,4,966,Vendor_B,296,283,3864,1184,2397
CUST10200,Haryana,Agrihomeo,Soil Health Tonic,AG-SOI-11000,1L,Referral,2,Interested,19,377,Vendor_D,329,108,7163,6251,804
CUST10201,Andhra Pradesh,Agrihomeo,Natural Pest Control,AG-NAT-250,250ml,Farmer Call,6,Not Interested,7,1121,Vendor_C,488,250,7847,3416,4181
CUST10202,Telangana,Hovet,Herbal Infection Control,HO-HER-11000,1L,Farmer Call,6,Converted,6,989,Vendor_A,377,138,5934,2262,3534
CUST10203,Tamil Nadu,Hovet,Poultry Growth Enhancer,HO-POU-11000,1L,Farmer Call,5,Interested,9,669,Vendor_B,534,149,6021,4806,1066
CUST10204,Punjab,Hovet,Dairy Calcium Tonic,HO-DAI-11000,1L,Field Agent,1,Follow-up Required,6,1198,Vendor_B,319,146,7188,1914,5128
CUST10205,Karnataka,Hovet,Dairy Calcium Tonic,HO-DAI-11000,1L,Distributor,3,Converted,10,869,Vendor_D,388,84,8690,3880,4726
CUST10206,Maharashtra,Hovet,Animal Digestive Aid,HO-ANI-100,100ml,Referral,6,Follow-up Required,15,658,Vendor_D,635,287,9870,9525,58
CUST10207,Karnataka,Agrihomeo,Root Growth Enhancer,AG-ROO-500,500ml,Farmer Call,3,Follow-up Required,7,231,Vendor_C,529,100,1617,3703,-2186
CUST10208,Tamil Nadu,Agrihomeo,Root Growth Enhancer,AG-ROO-11000,1L,Distributor,6,Follow-up Required,14,848,Vendor_B,239,163,11872,3346,8363
CUST10209,Karnataka,Agrihomeo,Root Growth Enhancer,AG-ROO-500,500ml,Farmer Call,1,Follow-up Required,11,326,Vendor_D,366,59,3586,4026,-499
CUST10210,Maharashtra,Agrihomeo,Root Growth Enhancer,AG-ROO-500,500ml,Referral,5,Not Interested,7,883,Vendor_D,203,55,6181,1421,4705
CUST10211,Haryana,Hovet,Veterinary Liver Tonic,HO-VET-11000,1L,Website,1,Follow-up Required,11,1199,Vendor_B,563,119,13189,6193,6877
CUST10212,Karnataka,Hovet,Poultry Growth Enhancer,HO-POU-500,500ml,Farmer Call,6,Not Interested,4,613,Vendor_A,646,171,2452,2584,-303
CUST10213,Karnataka,Hovet,Veterinary Liver Tonic,HO-VET-100,100ml,Field Agent,4,Follow-up Required,8,676,Vendor_D,340,197,5408,2720,2491
CUST10214,Kerala,Hovet,Poultry Immunity Booster,HO-POU-100,100ml,Distributor,1,Interested,2,766,Vendor_D,115,101,1532,230,1201
CUST10215,Kerala,Hovet,Animal Digestive Aid,HO-ANI-500,500ml,Referral,3,Follow-up Required,10,622,Vendor_A,84,282,6220,840,5098
CUST10216,Haryana,Hovet,Livestock Mineral Mix,HO-LIV-100,100ml,Field Agent,3,Converted,3,310,Vendor_C,442,173,930,1326,-569
CUST10217,Andhra Pradesh,Hovet,Herbal Infection Control,HO-HER-100,100ml,Referral,5,Not Interested,19,413,Vendor_A,106,175,7847,2014,5658
CUST10218,Kerala,Hovet,Animal Stress Relief,HO-ANI-11000,1L,Referral,2,Converted,9,958,Vendor_D,178,135,8622,1602,6885
CUST10219,Maharashtra,Hovet,Veterinary Liver Tonic,HO-VET-250,250ml,Farmer Call,4,Converted,12,552,Vendor_C,212,189,6624,2544,3891
CUST10220,Telangana,Agrihomeo,Crop Booster,AG-CRO-250,250ml,Field Agent,6,Not Interested,12,729,Vendor_B,408,219,8748,4896,3633
CUST10221,Karnataka,Agrihomeo,Natural Pest Control,AG-NAT-11000,1L,Field Agent,5,Interested,13,530,Vendor_C,111,300,6890,1443,5147
CUST10222,Kerala,Hovet,Udder Health Support,HO-UDD-100,100ml,Referral,1,Interested,17,489,Vendor_A,479,203,8313,8143,-33
CUST10223,Haryana,Hovet,Poultry Growth Enhancer,HO-POU-11000,1L,Field Agent,4,Interested,15,321,Vendor_B,490,230,4815,7350,-2765
CUST10224,Telangana,Agrihomeo,Crop Booster,AG-CRO-500,500ml,Website,6,Interested,17,494,Vendor_B,706,206,8398,12002,-3810
CUST10225,Telangana,Agrihomeo,Plant Immunity Mix,AG-PLA-11000,1L,Field Agent,6,Not Interested,7,962,Vendor_C,286,218,6734,2002,4514
CUST10226,Telangana,Agrihomeo,Soil Health Tonic,AG-SOI-100,100ml,Field Agent,3,Converted,13,848,Vendor_C,417,253,11024,5421,5350
CUST10227,Haryana,Hovet,Veterinary Liver Tonic,HO-VET-11000,1L,Website,4,Interested,9,634,Vendor_B,249,223,5706,2241,3242
CUST10228,Maharashtra,Hovet,Herbal Infection Control,HO-HER-250,250ml,Distributor,6,Interested,12,793,Vendor_B,632,167,9516,7584,1765
CUST10229,Andhra Pradesh,Hovet,Livestock Mineral Mix,HO-LIV-500,500ml,Referral,6,Follow-up Required,6,230,Vendor_B,248,192,1380,1488,-300
CUST10230,Maharashtra,Hovet,Animal Stress Relief,HO-ANI-500,500ml,Field Agent,6,Follow-up Required,17,287,Vendor_B,572,62,4879,9724,-4907
CUST10231,Maharashtra,Agrihomeo,Soil Health Tonic,AG-SOI-500,500ml,Farmer Call,4,Follow-up Required,15,650,Vendor_A,233,254,9750,3495,6001
CUST10232,Andhra Pradesh,Agrihomeo,Crop Booster,AG-CRO-250,250ml,Referral,4,Follow-up Required,15,342,Vendor_B,460,52,5130,6900,-1822
CUST10233,Haryana,Agrihomeo,Soil Health Tonic,AG-SOI-100,100ml,Website,4,Interested,15,418,Vendor_D,274,280,6270,4110,1880
CUST10234,Punjab,Hovet,Udder Health Support,HO-UDD-500,500ml,Farmer Call,2,Follow-up Required,11,973,Vendor_C,304,266,10703,3344,7093
CUST10235,Telangana,Agrihomeo,Natural Pest Control,AG-NAT-500,500ml,Distributor,5,Converted,10,495,Vendor_D,449,298,4950,4490,162
CUST10236,Punjab,Hovet,Livestock Mineral Mix,HO-LIV-250,250ml,Referral,2,Follow-up Required,3,316,Vendor_B,525,118,948,1575,-745
CUST10237,Tamil Nadu,Hovet,Animal Digestive Aid,HO-ANI-500,500ml,Farmer Call,4,Interested,2,300,Vendor_C,373,255,600,746,-401
CUST10238,Maharashtra,Hovet,Poultry Immunity Booster,HO-POU-250,250ml,Website,1,Not Interested,9,796,Vendor_C,377,156,7164,3393,3615
CUST10239,Karnataka,Hovet,Livestock Mineral Mix,HO-LIV-500,500ml,Distributor,3,Interested,13,720,Vendor_C,791,247,9360,10283,-1170
CUST10240,Haryana,Hovet,Veterinary Liver Tonic,HO-VET-500,500ml,Website,4,Interested,2,513,Vendor_D,379,214,1026,758,54
CUST10241,Punjab,Hovet,Dairy Calcium Tonic,HO-DAI-250,250ml,Website,6,Interested,9,317,Vendor_C,760,259,2853,6840,-4246
CUST10242,Haryana,Hovet,Herbal Infection Control,HO-HER-11000,1L,Website,3,Not Interested,3,480,Vendor_A,749,222,1440,2247,-1029
CUST10243,Andhra Pradesh,Agrihomeo,Root Growth Enhancer,AG-ROO-11000,1L,Field Agent,4,Not Interested,6,1089,Vendor_B,781,57,6534,4686,1791
CUST10244,Tamil Nadu,Agrihomeo,Root Growth Enhancer,AG-ROO-11000,1L,Website,6,Follow-up Required,19,650,Vendor_D,461,241,12350,8759,3350
CUST10245,Telangana,Agrihomeo,Crop Booster,AG-CRO-250,250ml,Farmer Call,4,Follow-up Required,19,823,Vendor_C,290,162,15637,5510,9965
CUST10246,Karnataka,Agrihomeo,Natural Pest Control,AG-NAT-100,100ml,Website,5,Interested,18,955,Vendor_B,303,214,17190,5454,11522
CUST10247,Tamil Nadu,Agrihomeo,Root Growth Enhancer,AG-ROO-250,250ml,Website,6,Follow-up Required,3,1066,Vendor_B,314,187,3198,942,2069
CUST10248,Punjab,Agrihomeo,Crop Booster,AG-CRO-100,100ml,Website,2,Interested,3,636,Vendor_C,140,129,1908,420,1359
CUST10249,Kerala,Hovet,Poultry Growth Enhancer,HO-POU-100,100ml,Farmer Call,3,Interested,6,553,Vendor_C,147,168,3318,882,2268
CUST10250,Maharashtra,Hovet,Livestock Mineral Mix,HO-LIV-11000,1L,Referral,2,Not Interested,5,595,Vendor_D,337,97,2975,1685,1193
CUST10251,Kerala,Agrihomeo,Natural Pest Control,AG-NAT-100,100ml,Referral,1,Follow-up Required,8,1142,Vendor_C,697,194,9136,5576,3366
CUST10252,Telangana,Hovet,Udder Health Support,HO-UDD-11000,1L,Website,5,Interested,19,925,Vendor_A,622,225,17575,11818,5532
CUST10253,Tamil Nadu,Hovet,Livestock Mineral Mix,HO-LIV-100,100ml,Distributor,6,Converted,9,447,Vendor_C,84,91,4023,756,3176
CUST10254,Haryana,Agrihomeo,Crop Booster,AG-CRO-100,100ml,Field Agent,1,Not Interested,16,164,Vendor_C,242,61,2624,3872,-1309
CUST10255,Maharashtra,Agrihomeo,Root Growth Enhancer,AG-ROO-250,250ml,Farmer Call,4,Converted,18,654,Vendor_A,631,87,11772,11358,327
CUST10256,Haryana,Agrihomeo,Crop Booster,AG-CRO-100,100ml,Field Agent,5,Not Interested,5,276,Vendor_D,184,193,1380,920,267
CUST10257,Andhra Pradesh,Hovet,Dairy Calcium Tonic,HO-DAI-250,250ml,Farmer Call,6,Follow-up Required,18,907,Vendor_D,716,211,16326,12888,3227
CUST10258,Punjab,Agrihomeo,Crop Booster,AG-CRO-11000,1L,Field Agent,5,Follow-up Required,12,305,Vendor_A,401,56,3660,4812,-1208
CUST10259,Punjab,Agrihomeo,Crop Booster,AG-CRO-500,500ml,Field Agent,3,Not Interested,1,1029,Vendor_B,591,132,1029,591,306
CUST10260,Andhra Pradesh,Hovet,Dairy Fertility Support,HO-DAI-500,500ml,Distributor,3,Not Interested,10,898,Vendor_D,521,124,8980,5210,3646
CUST10261,Haryana,Agrihomeo,Natural Pest Control,AG-NAT-100,100ml,Distributor,1,Follow-up Required,1,338,Vendor_A,398,237,338,398,-297
CUST10262,Maharashtra,Agrihomeo,Crop Booster,AG-CRO-11000,1L,Website,2,Interested,13,428,Vendor_D,243,120,5564,3159,2285
CUST10263,Kerala,Hovet,Poultry Growth Enhancer,HO-POU-250,250ml,Distributor,3,Converted,17,693,Vendor_D,760,206,11781,12920,-1345
CUST10264,Tamil Nadu,Hovet,Poultry Immunity Booster,HO-POU-11000,1L,Distributor,5,Follow-up Required,16,576,Vendor_D,139,295,9216,2224,6697
CUST10265,Telangana,Hovet,Livestock Mineral Mix,HO-LIV-500,500ml,Farmer Call,4,Interested,17,1156,Vendor_D,183,152,19652,3111,16389
CUST10266,Kerala,Agrihomeo,Plant Immunity Mix,AG-PLA-500,500ml,Farmer Call,5,Not Interested,7,260,Vendor_C,660,122,1820,4620,-2922
CUST10267,Maharashtra,Agrihomeo,Crop Booster,AG-CRO-100,100ml,Website,4,Converted,4,515,Vendor_C,142,78,2060,568,1414
CUST10268,Maharashtra,Agrihomeo,Plant Immunity Mix,AG-PLA-11000,1L,Website,1,Not Interested,14,1017,Vendor_D,553,262,14238,7742,6234
CUST10269,Haryana,Hovet,Animal Stress Relief,HO-ANI-100,100ml,Website,2,Interested,5,314,Vendor_D,142,248,1570,710,612
CUST10270,Tamil Nadu,Agrihomeo,Crop Booster,AG-CRO-100,100ml,Referral,2,Interested,10,222,Vendor_A,653,198,2220,6530,-4508
CUST10271,Karnataka,Agrihomeo,Crop Booster,AG-CRO-100,100ml,Field Agent,6,Not Interested,18,956,Vendor_C,575,179,17208,10350,6679
CUST10272,Maharashtra,Hovet,Poultry Growth Enhancer,HO-POU-500,500ml,Distributor,6,Converted,19,605,Vendor_C,727,128,11495,13813,-2446
CUST10273,Kerala,Hovet,Animal Stress Relief,HO-ANI-500,500ml,Field Agent,1,Converted,14,539,Vendor_D,720,167,7546,10080,-2701
CUST10274,Maharashtra,Hovet,Dairy Fertility Support,HO-DAI-500,500ml,Farmer Call,4,Interested,9,533,Vendor_D,758,94,4797,6822,-2119
CUST10275,Punjab,Hovet,Animal Stress Relief,HO-ANI-500,500ml,Referral,5,Not Interested,11,853,Vendor_A,227,118,9383,2497,6768
CUST10276,Haryana,Hovet,Animal Digestive Aid,HO-ANI-100,100ml,Field Agent,1,Converted,15,1116,Vendor_B,603,93,16740,9045,7602
CUST10277,Andhra Pradesh,Hovet,Animal Stress Relief,HO-ANI-11000,1L,Farmer Call,1,Interested,2,731,Vendor_B,320,141,1462,640,681
CUST10278,Andhra Pradesh,Hovet,Poultry Immunity Booster,HO-POU-250,250ml,Distributor,2,Interested,18,689,Vendor_D,800,243,12402,14400,-2241
CUST10279,Tamil Nadu,Hovet,Poultry Immunity Booster,HO-POU-100,100ml,Distributor,4,Not Interested,19,573,Vendor_A,707,158,10887,13433,-2704
CUST10280,Karnataka,Hovet,Dairy Fertility Support,HO-DAI-250,250ml,Distributor,1,Not Interested,17,595,Vendor_B,547,60,10115,9299,756
CUST10281,Telangana,Agrihomeo,Plant Immunity Mix,AG-PLA-11000,1L,Referral,5,Not Interested,11,641,Vendor_B,331,245,7051,3641,3165
CUST10282,Haryana,Hovet,Animal Digestive Aid,HO-ANI-500,500ml,Referral,2,Interested,1,1117,Vendor_B,646,96,1117,646,375
CUST10283,Maharashtra,Agrihomeo,Plant Immunity Mix,AG-PLA-250,250ml,Referral,6,Not Interested,13,868,Vendor_D,538,141,11284,6994,4149
CUST10284,Maharashtra,Hovet,Livestock Mineral Mix,HO-LIV-11000,1L,Referral,5,Follow-up Required,4,852,Vendor_B,626,250,3408,2504,654
CUST10285,Andhra Pradesh,Agrihomeo,Soil Health Tonic,AG-SOI-500,500ml,Website,4,Not Interested,16,448,Vendor_C,500,163,7168,8000,-995
CUST10286,Maharashtra,Hovet,Animal Stress Relief,HO-ANI-250,250ml,Field Agent,5,Not Interested,6,967,Vendor_C,486,142,5802,2916,2744
CUST10287,Karnataka,Agrihomeo,Soil Health Tonic,AG-SOI-11000,1L,Referral,6,Follow-up Required,15,552,Vendor_D,628,229,8280,9420,-1369
CUST10288,Telangana,Agrihomeo,Crop Booster,AG-CRO-100,100ml,Field Agent,5,Not Interested,3,818,Vendor_D,189,297,2454,567,1590
CUST10289,Andhra Pradesh,Agrihomeo,Root Growth Enhancer,AG-ROO-100,100ml,Field Agent,3,Converted,13,900,Vendor_D,183,63,11700,2379,9258
CUST10290,Punjab,Agrihomeo,Soil Health Tonic,AG-SOI-500,500ml,Field Agent,4,Follow-up Required,9,223,Vendor_D,559,165,2007,5031,-3189
CUST10291,Tamil Nadu,Agrihomeo,Root Growth Enhancer,AG-ROO-500,500ml,Farmer Call,1,Interested,2,407,Vendor_C,146,68,814,292,454
CUST10292,Telangana,Hovet,Poultry Growth Enhancer,HO-POU-100,100ml,Referral,1,Interested,7,783,Vendor_D,439,198,5481,3073,2210
CUST10293,Karnataka,Hovet,Herbal Infection Control,HO-HER-100,100ml,Field Agent,2,Follow-up Required,15,434,Vendor_C,364,250,6510,5460,800
CUST10294,Maharashtra,Hovet,Livestock Mineral Mix,HO-LIV-250,250ml,Farmer Call,5,Converted,14,643,Vendor_B,786,248,9002,11004,-2250
CUST10295,Kerala,Hovet,Livestock Mineral Mix,HO-LIV-100,100ml,Farmer Call,5,Not Interested,9,559,Vendor_B,478,286,5031,4302,443
CUST10296,Punjab,Hovet,Udder Health Support,HO-UDD-250,250ml,Field Agent,3,Converted,15,169,Vendor_D,687,234,2535,10305,-8004
CUST10297,Haryana,Agrihomeo,Soil Health Tonic,AG-SOI-250,250ml,Farmer Call,1,Not Interested,6,349,Vendor_A,482,182,2094,2892,-980
CUST10298,Karnataka,Agrihomeo,Natural Pest Control,AG-NAT-100,100ml,Referral,5,Converted,13,476,Vendor_A,497,124,6188,6461,-397
CUST10299,Punjab,Agrihomeo,Crop Booster,AG-CRO-250,250ml,Distributor,4,Converted,6,1015,Vendor_C,615,171,6090,3690,2229
CUST10300,Punjab,Hovet,Veterinary Liver Tonic,HO-VET-500,500ml,Referral,2,Converted,1,623,Vendor_C,117,222,623,117,284
CUST10301,Haryana,Hovet,Udder Health Support,HO-UDD-500,500ml,Farmer Call,4,Interested,14,605,Vendor_D,374,78,8470,5236,3156
CUST10302,Haryana,Hovet,Animal Stress Relief,HO-ANI-11000,1L,Referral,4,Not Interested,8,430,Vendor_D,135,146,3440,1080,2214
CUST10303,Punjab,Hovet,Poultry Growth Enhancer,HO-POU-11000,1L,Website,2,Converted,7,880,Vendor_A,451,177,6160,3157,2826
CUST10304,Haryana,Agrihomeo,Plant Immunity Mix,AG-PLA-250,250ml,Referral,2,Interested,9,985,Vendor_A,579,245,8865,5211,3409
CUST10305,Kerala,Agrihomeo,Plant Immunity Mix,AG-PLA-500,500ml,Website,5,Interested,14,255,Vendor_B,125,57,3570,1750,1763
CUST10306,Telangana,Hovet,Herbal Infection Control,HO-HER-250,250ml,Field Agent,5,Not Interested,19,535,Vendor_B,570,98,10165,10830,-763
CUST10307,Maharashtra,Agrihomeo,Root Growth Enhancer,AG-ROO-100,100ml,Distributor,4,Not Interested,9,1026,Vendor_D,331,143,9234,2979,6112
CUST10308,Telangana,Hovet,Livestock Mineral Mix,HO-LIV-500,500ml,Farmer Call,6,Converted,13,325,Vendor_C,515,230,4225,6695,-2700
CUST10309,Kerala,Hovet,Livestock Mineral Mix,HO-LIV-500,500ml,Distributor,2,Converted,10,753,Vendor_D,257,176,7530,2570,4784
CUST10310,Karnataka,Hovet,Poultry Immunity Booster,HO-POU-100,100ml,Farmer Call,5,Converted,3,371,Vendor_A,670,144,1113,2010,-1041
CUST10311,Tamil Nadu,Agrihomeo,Crop Booster,AG-CRO-100,100ml,Field Agent,1,Follow-up Required,18,834,Vendor_B,371,293,15012,6678,8041
CUST10312,Andhra Pradesh,Hovet,Dairy Fertility Support,HO-DAI-500,500ml,Farmer Call,2,Not Interested,8,577,Vendor_D,637,200,4616,5096,-680
CUST10313,Andhra Pradesh,Agrihomeo,Root Growth Enhancer,AG-ROO-250,250ml,Field Agent,3,Converted,20,1122,Vendor_D,318,191,22440,6360,15889
CUST10314,Karnataka,Agrihomeo,Root Growth Enhancer,AG-ROO-100,100ml,Field Agent,5,Interested,8,1033,Vendor_B,380,124,8264,3040,5100
CUST10315,Telangana,Agrihomeo,Natural Pest Control,AG-NAT-100,100ml,Distributor,1,Follow-up Required,13,521,Vendor_A,223,242,6773,2899,3632
CUST10316,Kerala,Hovet,Poultry Immunity Booster,HO-POU-100,100ml,Referral,1,Converted,14,674,Vendor_B,637,280,9436,8918,238
CUST10317,Punjab,Agrihomeo,Natural Pest Control,AG-NAT-250,250ml,Field Agent,5,Not Interested,13,1136,Vendor_A,106,289,14768,1378,13101
CUST10318,Telangana,Hovet,Udder Health Support,HO-UDD-100,100ml,Field Agent,4,Follow-up Required,4,188,Vendor_A,128,182,752,512,58
CUST10319,Tamil Nadu,Agrihomeo,Plant Immunity Mix,AG-PLA-11000,1L,Referral,6,Interested,17,728,Vendor_C,589,167,12376,10013,2196
CUST10320,Telangana,Hovet,Dairy Fertility Support,HO-DAI-250,250ml,Distributor,3,Follow-up Required,2,280,Vendor_A,616,167,560,1232,-839
CUST10321,Tamil Nadu,Agrihomeo,Soil Health Tonic,AG-SOI-11000,1L,Field Agent,5,Not Interested,2,766,Vendor_D,142,146,1532,284,1102
CUST10322,Maharashtra,Hovet,Dairy Calcium Tonic,HO-DAI-11000,1L,Farmer Call,3,Follow-up Required,18,614,Vendor_A,630,188,11052,11340,-476
CUST10323,Punjab,Agrihomeo,Natural Pest Control,AG-NAT-11000,1L,Field Agent,4,Interested,19,905,Vendor_A,691,114,17195,13129,3952
CUST10324,Maharashtra,Hovet,Animal Stress Relief,HO-ANI-11000,1L,Website,4,Not Interested,2,595,Vendor_C,506,179,1190,1012,-1
CUST10325,Punjab,Hovet,Animal Digestive Aid,HO-ANI-100,100ml,Field Agent,1,Not Interested,3,599,Vendor_C,335,277,1797,1005,515
CUST10326,Haryana,Hovet,Herbal Infection Control,HO-HER-100,100ml,Farmer Call,1,Not Interested,15,309,Vendor_D,387,114,4635,5805,-1284
CUST10327,Maharashtra,Agrihomeo,Soil Health Tonic,AG-SOI-250,250ml,Distributor,2,Not Interested,11,778,Vendor_C,514,253,8558,5654,2651
CUST10328,Maharashtra,Hovet,Poultry Growth Enhancer,HO-POU-100,100ml,Farmer Call,3,Not Interested,1,197,Vendor_B,85,248,197,85,-136
CUST10329,Haryana,Agrihomeo,Plant Immunity Mix,AG-PLA-250,250ml,Farmer Call,1,Follow-up Required,4,336,Vendor_D,234,147,1344,936,261
CUST10330,Punjab,Agrihomeo,Soil Health Tonic,AG-SOI-11000,1L,Website,3,Interested,9,998,Vendor_A,730,174,8982,6570,2238
CUST10331,Maharashtra,Agrihomeo,Natural Pest Control,AG-NAT-100,100ml,Farmer Call,3,Not Interested,13,660,Vendor_C,493,158,8580,6409,2013
CUST10332,Kerala,Agrihomeo,Plant Immunity Mix,AG-PLA-500,500ml,Field Agent,3,Not Interested,3,625,Vendor_B,725,160,1875,2175,-460
CUST10333,Telangana,Agrihomeo,Crop Booster,AG-CRO-250,250ml,Field Agent,3,Converted,5,816,Vendor_B,604,152,4080,3020,908
CUST10334,Andhra Pradesh,Hovet,Udder Health Support,HO-UDD-250,250ml,Distributor,3,Converted,8,1168,Vendor_C,626,261,9344,5008,4075
CUST10335,Tamil Nadu,Agrihomeo,Natural Pest Control,AG-NAT-100,100ml,Field Agent,6,Interested,20,1187,Vendor_B,111,284,23740,2220,21236
CUST10336,Kerala,Agrihomeo,Natural Pest Control,AG-NAT-250,250ml,Website,2,Not Interested,6,666,Vendor_C,492,174,3996,2952,870
CUST10337,Maharashtra,Hovet,Dairy Fertility Support,HO-DAI-11000,1L,Field Agent,5,Follow-up Required,9,973,Vendor_A,262,239,8757,2358,6160
CUST10338,Punjab,Hovet,Animal Digestive Aid,HO-ANI-11000,1L,Referral,4,Converted,2,732,Vendor_C,104,101,1464,208,1155
CUST10339,Maharashtra,Agrihomeo,Soil Health Tonic,AG-SOI-11000,1L,Distributor,4,Follow-up Required,6,393,Vendor_D,448,261,2358,2688,-591
CUST10340,Tamil Nadu,Hovet,Animal Digestive Aid,HO-ANI-250,250ml,Referral,2,Not Interested,18,470,Vendor_B,420,218,8460,7560,682
CUST10341,Haryana,Hovet,Poultry Growth Enhancer,HO-POU-100,100ml,Field Agent,3,Not Interested,19,606,Vendor_B,716,183,11514,13604,-2273
CUST10342,Tamil Nadu,Hovet,Livestock Mineral Mix,HO-LIV-11000,1L,Farmer Call,5,Not Interested,10,1109,Vendor_A,676,194,11090,6760,4136
CUST10343,Karnataka,Agrihomeo,Crop Booster,AG-CRO-250,250ml,Distributor,2,Follow-up Required,10,853,Vendor_C,94,218,8530,940,7372
CUST10344,Andhra Pradesh,Hovet,Herbal Infection Control,HO-HER-250,250ml,Referral,4,Converted,6,879,Vendor_A,375,233,5274,2250,2791
CUST10345,Karnataka,Hovet,Dairy Fertility Support,HO-DAI-11000,1L,Referral,3,Follow-up Required,2,790,Vendor_D,437,242,1580,874,464
